HK2,O,M1A,hgnc_symbol,entrezgene_id
FALSE,FALSE,FALSE,TNS4,84951
TRUE,FALSE,FALSE,TNXB,7148
TRUE,TRUE,TRUE,TOB1,10140
FALSE,FALSE,FALSE,TOB1-AS1,400604
TRUE,TRUE,TRUE,TOB2,10766
TRUE,TRUE,TRUE,TOE1,114034
TRUE,TRUE,TRUE,TOGARAM1,23116
FALSE,FALSE,FALSE,TOGARAM2,165186
TRUE,TRUE,TRUE,TOLLIP,54472
FALSE,FALSE,FALSE,TOLLIP-DT,255512
TRUE,TRUE,TRUE,TOM1,10043
TRUE,TRUE,TRUE,TOM1L1,10040
TRUE,TRUE,TRUE,TOM1L2,146691
TRUE,TRUE,TRUE,TOMM20,9804
TRUE,TRUE,TRUE,TOMM34,10953
TRUE,TRUE,TRUE,TOMM40,10452
TRUE,TRUE,TRUE,TOMM40L,84134
TRUE,TRUE,TRUE,TOMM5,401505
TRUE,TRUE,TRUE,TOMM6,100188893
TRUE,TRUE,TRUE,TOMM70,9868
TRUE,TRUE,TRUE,TONSL,4796
TRUE,TRUE,TRUE,TOP1,7150
TRUE,TRUE,TRUE,TOP1MT,116447
TRUE,TRUE,TRUE,TOP2A,7153
TRUE,TRUE,TRUE,TOP2B,7155
TRUE,TRUE,TRUE,TOP3A,7156
TRUE,TRUE,TRUE,TOP3B,8940
FALSE,FALSE,FALSE,TOPAZ1,375337
TRUE,TRUE,TRUE,TOPBP1,11073
TRUE,TRUE,TRUE,TOR1AIP1,26092
TRUE,TRUE,TRUE,TOR1AIP2,163590
TRUE,TRUE,TRUE,TOR1B,27348
TRUE,TRUE,TRUE,TOR2A,27433
TRUE,TRUE,TRUE,TOR3A,64222
TRUE,TRUE,TRUE,TOX,9760
FALSE,FALSE,FALSE,TOX2,84969
FALSE,FALSE,FALSE,TOX3,27324
TRUE,TRUE,TRUE,TOX4,9878
TRUE,TRUE,TRUE,TP53,7157
FALSE,FALSE,FALSE,TP53AIP1,63970
TRUE,TRUE,TRUE,TP53BP1,7158
TRUE,TRUE,TRUE,TP53BP2,7159
FALSE,FALSE,FALSE,TP53I11,9537
TRUE,TRUE,TRUE,TP53I13,90313
TRUE,TRUE,TRUE,TP53I3,9540
TRUE,TRUE,TRUE,TP53INP1,94241
TRUE,TRUE,TRUE,TP53INP2,58476
TRUE,TRUE,TRUE,TP53RK,112858
FALSE,FALSE,FALSE,TP53TG3B,729355
FALSE,FALSE,FALSE,TP53TG3B,102723655
FALSE,FALSE,FALSE,TP53TG3B,102723713
FALSE,FALSE,FALSE,TP53TG3C,102723713
FALSE,FALSE,FALSE,TP53TG3C,102723655
FALSE,FALSE,FALSE,TP53TG3C,653550
FALSE,FALSE,FALSE,TP53TG3D,102723655
FALSE,FALSE,FALSE,TP53TG3D,729264
FALSE,FALSE,FALSE,TP53TG3D,102723713
FALSE,FALSE,FALSE,TP53TG3E,102724101
FALSE,FALSE,FALSE,TP53TG3F,102724127
FALSE,TRUE,FALSE,TP53TG5,27296
FALSE,FALSE,FALSE,TP63,8626
FALSE,TRUE,TRUE,TP73,7161
TRUE,TRUE,TRUE,TP73-AS1,57212
TRUE,TRUE,TRUE,TPBG,7162
FALSE,FALSE,FALSE,TPBGL,100507050
TRUE,TRUE,TRUE,TPCN1,53373
TRUE,TRUE,TRUE,TPCN2,219931
TRUE,TRUE,TRUE,TPD52,7163
TRUE,TRUE,TRUE,TPD52L1,7164
TRUE,TRUE,TRUE,TPD52L2,7165
FALSE,FALSE,FALSE,TPD52L3,89882
TRUE,TRUE,TRUE,TPGS2,25941
FALSE,FALSE,FALSE,TPH1,7166
FALSE,FALSE,FALSE,TPH2,121278
TRUE,TRUE,TRUE,TPI1,7167
TRUE,TRUE,TRUE,TPI1P2,286016
TRUE,TRUE,TRUE,TPK1,27010
TRUE,TRUE,TRUE,TPM1,7168
FALSE,TRUE,TRUE,TPM2,7169
TRUE,TRUE,TRUE,TPM3,7170
TRUE,TRUE,TRUE,TPM3P9,147804
TRUE,TRUE,TRUE,TPM4,7171
TRUE,TRUE,TRUE,TPMT,7172
FALSE,FALSE,FALSE,TPO,7173
TRUE,TRUE,TRUE,TPP1,1200
TRUE,TRUE,TRUE,TPP2,7174
FALSE,TRUE,TRUE,TPPP,11076
FALSE,FALSE,FALSE,TPPP3,51673
TRUE,TRUE,TRUE,TPR,7175
TRUE,TRUE,TRUE,TPRA1,131601
FALSE,FALSE,FALSE,TPRG1,285386
FALSE,FALSE,FALSE,TPRG1-AS2,100874027
TRUE,TRUE,TRUE,TPRG1L,127262
TRUE,TRUE,TRUE,TPRKB,51002
FALSE,FALSE,FALSE,TPRX1,284355
FALSE,FALSE,FALSE,TPRXL,348825
FALSE,FALSE,FALSE,TPSAB1,7177
FALSE,FALSE,FALSE,TPSB2,64499
FALSE,FALSE,FALSE,TPSD1,23430
TRUE,FALSE,FALSE,TPSG1,25823
TRUE,TRUE,TRUE,TPST1,8460
TRUE,TRUE,TRUE,TPST2,8459
TRUE,TRUE,TRUE,TPT1,7178
FALSE,FALSE,FALSE,TPTE,7179
FALSE,FALSE,FALSE,TPTE2,93492
TRUE,FALSE,FALSE,TPTEP1,387590
TRUE,TRUE,TRUE,TPX2,22974
TRUE,TRUE,TRUE,TRA2A,29896
TRUE,TRUE,TRUE,TRA2B,6434
TRUE,TRUE,TRUE,TRABD,80305
TRUE,TRUE,FALSE,TRABD2A,129293
TRUE,TRUE,TRUE,TRABD2B,388630
TRUE,TRUE,TRUE,TRADD,8717
TRUE,TRUE,TRUE,TRAF1,7185
TRUE,TRUE,TRUE,TRAF2,7186
TRUE,TRUE,TRUE,TRAF3,7187
TRUE,TRUE,TRUE,TRAF3IP1,26146
TRUE,TRUE,TRUE,TRAF3IP2,10758
TRUE,TRUE,TRUE,TRAF3IP2-AS1,643749
TRUE,TRUE,TRUE,TRAF3IP3,80342
TRUE,TRUE,TRUE,TRAF4,9618
TRUE,TRUE,TRUE,TRAF5,7188
TRUE,TRUE,TRUE,TRAF6,7189
TRUE,TRUE,TRUE,TRAF7,84231
TRUE,TRUE,TRUE,TRAFD1,10906
TRUE,TRUE,TRUE,TRAK1,22906
TRUE,TRUE,TRUE,TRAK2,66008
TRUE,TRUE,TRUE,TRAM1,23471
TRUE,TRUE,TRUE,TRAM1L1,133022
TRUE,TRUE,TRUE,TRAM2,9697
TRUE,TRUE,TRUE,TRAM2-AS1,401264
TRUE,TRUE,TRUE,TRANK1,9881
TRUE,TRUE,TRUE,TRAP1,10131
TRUE,TRUE,TRUE,TRAPPC1,58485
TRUE,TRUE,TRUE,TRAPPC10,7109
TRUE,TRUE,TRUE,TRAPPC11,60684
TRUE,TRUE,TRUE,TRAPPC12,51112
TRUE,TRUE,TRUE,TRAPPC13,80006
TRUE,TRUE,TRUE,TRAPPC14,55262
TRUE,TRUE,TRUE,TRAPPC2,6399
TRUE,TRUE,TRUE,TRAPPC2B,10597
TRUE,TRUE,TRUE,TRAPPC2L,51693
TRUE,TRUE,TRUE,TRAPPC3,27095
FALSE,FALSE,FALSE,TRAPPC3L,100128327
TRUE,TRUE,TRUE,TRAPPC4,51399
TRUE,TRUE,TRUE,TRAPPC5,126003
TRUE,TRUE,TRUE,TRAPPC6A,79090
TRUE,TRUE,TRUE,TRAPPC6B,122553
TRUE,TRUE,TRUE,TRAPPC8,22878
TRUE,TRUE,TRUE,TRAPPC9,83696
FALSE,FALSE,FALSE,TRAT1,50852
TRUE,TRUE,TRUE,TRDMT1,1787
FALSE,FALSE,FALSE,TRDN,10345
FALSE,FALSE,FALSE,TREH,11181
FALSE,FALSE,FALSE,TREM1,54210
FALSE,FALSE,FALSE,TREM2,54209
FALSE,FALSE,FALSE,TREML1,340205
FALSE,FALSE,FALSE,TREML2,79865
TRUE,TRUE,FALSE,TRERF1,55809
TRUE,TRUE,TRUE,TREX1,11277
FALSE,FALSE,FALSE,TREX2,11219
TRUE,TRUE,TRUE,TRG-AS1,100506776
FALSE,FALSE,FALSE,TRGC1,445347
FALSE,FALSE,FALSE,TRH,7200
TRUE,FALSE,FALSE,TRHDE,29953
FALSE,FALSE,FALSE,TRHR,7201
TRUE,TRUE,TRUE,TRIAP1,51499
TRUE,TRUE,TRUE,TRIB1,10221
TRUE,TRUE,FALSE,TRIB2,28951
TRUE,TRUE,TRUE,TRIB3,57761
FALSE,FALSE,FALSE,TRIL,9865
FALSE,FALSE,FALSE,TRIM10,10107
TRUE,TRUE,TRUE,TRIM11,81559
TRUE,TRUE,TRUE,TRIM13,10206
TRUE,TRUE,TRUE,TRIM14,9830
FALSE,FALSE,FALSE,TRIM15,89870
TRUE,TRUE,TRUE,TRIM16,10626
TRUE,TRUE,TRUE,TRIM16L,147166
FALSE,FALSE,FALSE,TRIM17,51127
TRUE,TRUE,TRUE,TRIM2,23321
TRUE,TRUE,TRUE,TRIM21,6737
FALSE,TRUE,TRUE,TRIM22,10346
TRUE,TRUE,TRUE,TRIM23,373
TRUE,TRUE,TRUE,TRIM24,8805
TRUE,TRUE,TRUE,TRIM25,7706
TRUE,TRUE,TRUE,TRIM26,7726
TRUE,TRUE,TRUE,TRIM27,5987
TRUE,TRUE,TRUE,TRIM28,10155
FALSE,FALSE,FALSE,TRIM29,23650
TRUE,TRUE,TRUE,TRIM3,10612
FALSE,FALSE,FALSE,TRIM31,11074
TRUE,FALSE,FALSE,TRIM32,22954
TRUE,TRUE,TRUE,TRIM33,51592
FALSE,FALSE,FALSE,TRIM34,53840
TRUE,TRUE,TRUE,TRIM35,23087
TRUE,TRUE,TRUE,TRIM36,55521
TRUE,TRUE,TRUE,TRIM37,4591
TRUE,TRUE,TRUE,TRIM38,10475
TRUE,TRUE,TRUE,TRIM39,56658
TRUE,TRUE,TRUE,TRIM4,89122
FALSE,FALSE,FALSE,TRIM40,135644
TRUE,TRUE,TRUE,TRIM41,90933
FALSE,FALSE,FALSE,TRIM43,129868
FALSE,FALSE,FALSE,TRIM43B,653192
TRUE,TRUE,TRUE,TRIM44,54765
TRUE,TRUE,TRUE,TRIM45,80263
TRUE,FALSE,FALSE,TRIM46,80128
TRUE,TRUE,TRUE,TRIM47,91107
FALSE,FALSE,FALSE,TRIM48,79097
FALSE,FALSE,FALSE,TRIM49,57093
FALSE,FALSE,FALSE,TRIM49B,283116
FALSE,FALSE,FALSE,TRIM49C,642612
FALSE,FALSE,FALSE,TRIM49D1,399939
FALSE,FALSE,FALSE,TRIM49D2,729384
TRUE,TRUE,TRUE,TRIM5,85363
FALSE,FALSE,FALSE,TRIM50,135892
FALSE,FALSE,FALSE,TRIM51,84767
TRUE,TRUE,TRUE,TRIM52,84851
TRUE,TRUE,TRUE,TRIM52-AS1,100507602
FALSE,FALSE,FALSE,TRIM54,57159
TRUE,TRUE,TRUE,TRIM55,84675
TRUE,TRUE,TRUE,TRIM56,81844
FALSE,FALSE,FALSE,TRIM58,25893
TRUE,TRUE,TRUE,TRIM59,286827
TRUE,TRUE,TRUE,TRIM6,117854
FALSE,FALSE,FALSE,TRIM6-TRIM34,445372
FALSE,FALSE,FALSE,TRIM60,166655
FALSE,FALSE,FALSE,TRIM61,391712
TRUE,TRUE,TRUE,TRIM62,55223
FALSE,FALSE,FALSE,TRIM63,84676
FALSE,FALSE,FALSE,TRIM64,120146
FALSE,FALSE,FALSE,TRIM64B,642446
FALSE,FALSE,FALSE,TRIM64C,646754
TRUE,TRUE,TRUE,TRIM65,201292
TRUE,TRUE,TRUE,TRIM66,9866
FALSE,FALSE,FALSE,TRIM67,440730
TRUE,TRUE,TRUE,TRIM68,55128
FALSE,FALSE,FALSE,TRIM69,140691
TRUE,TRUE,TRUE,TRIM7,81786
FALSE,FALSE,FALSE,TRIM72,493829
FALSE,FALSE,FALSE,TRIM73,375593
FALSE,FALSE,FALSE,TRIM74,378108
FALSE,FALSE,FALSE,TRIM77,390231
TRUE,TRUE,TRUE,TRIM8,81603
TRUE,TRUE,TRUE,TRIM9,114088
FALSE,FALSE,FALSE,TRIML1,339976
FALSE,FALSE,FALSE,TRIML2,205860
TRUE,TRUE,TRUE,TRIO,7204
TRUE,TRUE,TRUE,TRIOBP,11078
TRUE,TRUE,TRUE,TRIP10,9322
TRUE,TRUE,TRUE,TRIP11,9321
TRUE,TRUE,TRUE,TRIP12,9320
TRUE,TRUE,TRUE,TRIP13,9319
TRUE,TRUE,TRUE,TRIP4,9325
TRUE,TRUE,TRUE,TRIQK,286144
TRUE,TRUE,TRUE,TRIR,79002
TRUE,TRUE,TRUE,TRIT1,54802
TRUE,TRUE,TRUE,TRMO,51531
TRUE,TRUE,TRUE,TRMT1,55621
TRUE,TRUE,TRUE,TRMT10A,93587
TRUE,TRUE,TRUE,TRMT10B,158234
TRUE,TRUE,TRUE,TRMT10C,54931
TRUE,TRUE,TRUE,TRMT11,60487
TRUE,TRUE,TRUE,TRMT112,51504
TRUE,TRUE,TRUE,TRMT12,55039
TRUE,TRUE,TRUE,TRMT13,54482
TRUE,TRUE,TRUE,TRMT1L,81627
TRUE,TRUE,TRUE,TRMT2A,27037
TRUE,TRUE,TRUE,TRMT2B,79979
TRUE,TRUE,TRUE,TRMT5,57570
TRUE,TRUE,TRUE,TRMT6,51605
TRUE,TRUE,TRUE,TRMT61B,55006
TRUE,TRUE,TRUE,TRMU,55687
TRUE,TRUE,TRUE,TRNP1,388610
TRUE,TRUE,TRUE,TRNT1,51095
TRUE,TRUE,TRUE,TRO,7216
TRUE,TRUE,TRUE,TROAP,10024
FALSE,FALSE,FALSE,TROAP-AS1,101927267
FALSE,TRUE,TRUE,TRPA1,8989
TRUE,TRUE,TRUE,TRPC1,7220
FALSE,FALSE,FALSE,TRPC2,7221
TRUE,FALSE,FALSE,TRPC3,7222
TRUE,TRUE,TRUE,TRPC4,7223
TRUE,TRUE,TRUE,TRPC4AP,26133
FALSE,FALSE,FALSE,TRPC5,7224
FALSE,FALSE,FALSE,TRPC5OS,100329135
FALSE,FALSE,FALSE,TRPC6,7225
FALSE,FALSE,FALSE,TRPC7,57113
FALSE,FALSE,FALSE,TRPM1,4308
TRUE,TRUE,TRUE,TRPM2,7226
FALSE,FALSE,FALSE,TRPM3,80036
TRUE,TRUE,TRUE,TRPM4,54795
FALSE,FALSE,FALSE,TRPM5,29850
FALSE,FALSE,FALSE,TRPM6,140803
TRUE,TRUE,TRUE,TRPM7,54822
TRUE,TRUE,TRUE,TRPM8,79054
TRUE,TRUE,TRUE,TRPS1,7227
TRUE,TRUE,TRUE,TRPT1,83707
TRUE,TRUE,TRUE,TRPV1,7442
FALSE,FALSE,FALSE,TRPV2,51393
TRUE,FALSE,FALSE,TRPV3,162514
FALSE,FALSE,FALSE,TRPV4,59341
FALSE,FALSE,FALSE,TRPV5,56302
FALSE,FALSE,FALSE,TRPV6,55503
TRUE,TRUE,TRUE,TRRAP,8295
TRUE,TRUE,TRUE,TRUB1,142940
TRUE,TRUE,TRUE,TRUB2,26995
FALSE,FALSE,FALSE,TSACC,128229
FALSE,FALSE,FALSE,TSBP1,10665
FALSE,FALSE,FALSE,TSBP1-AS1,414764
TRUE,TRUE,TRUE,TSC1,7248
TRUE,TRUE,TRUE,TSC2,7249
TRUE,TRUE,TRUE,TSC22D1,8848
FALSE,FALSE,FALSE,TSC22D1-AS1,641467
TRUE,TRUE,TRUE,TSC22D2,9819
TRUE,TRUE,TRUE,TSC22D3,1831
TRUE,TRUE,TRUE,TSC22D4,81628
TRUE,TRUE,TRUE,TSEN15,116461
TRUE,TRUE,TRUE,TSEN2,80746
TRUE,TRUE,TRUE,TSEN34,79042
TRUE,TRUE,TRUE,TSFM,10102
TRUE,TRUE,TRUE,TSG101,7251
TRUE,TRUE,TRUE,TSGA10,80705
FALSE,FALSE,FALSE,TSGA10IP,254187
FALSE,FALSE,FALSE,TSGA13,114960
FALSE,FALSE,FALSE,TSHB,7252
FALSE,FALSE,FALSE,TSHR,7253
TRUE,TRUE,TRUE,TSHZ1,10194
FALSE,FALSE,FALSE,TSHZ2,128553
TRUE,TRUE,TRUE,TSHZ3,57616
FALSE,FALSE,FALSE,TSIX,9383
FALSE,FALSE,FALSE,TSKS,60385
TRUE,TRUE,TRUE,TSKU,25987
FALSE,FALSE,FALSE,TSLP,85480
TRUE,TRUE,TRUE,TSN,7247
TRUE,TRUE,TRUE,TSNARE1,203062
TRUE,TRUE,FALSE,TSNAXIP1,55815
TRUE,TRUE,FALSE,TSPAN1,10103
TRUE,TRUE,FALSE,TSPAN10,83882
FALSE,FALSE,FALSE,TSPAN11,441631
TRUE,TRUE,TRUE,TSPAN12,23554
TRUE,TRUE,TRUE,TSPAN13,27075
TRUE,TRUE,TRUE,TSPAN14,81619
TRUE,TRUE,TRUE,TSPAN15,23555
FALSE,FALSE,FALSE,TSPAN16,26526
TRUE,TRUE,TRUE,TSPAN17,26262
FALSE,FALSE,FALSE,TSPAN18,90139
FALSE,FALSE,FALSE,TSPAN19,144448
TRUE,TRUE,TRUE,TSPAN2,10100
TRUE,TRUE,TRUE,TSPAN3,10099
TRUE,TRUE,TRUE,TSPAN31,6302
FALSE,FALSE,FALSE,TSPAN32,10077
TRUE,TRUE,TRUE,TSPAN33,340348
TRUE,TRUE,TRUE,TSPAN4,7106
TRUE,TRUE,TRUE,TSPAN5,10098
TRUE,TRUE,TRUE,TSPAN6,7105
TRUE,FALSE,FALSE,TSPAN7,7102
FALSE,FALSE,FALSE,TSPAN8,7103
TRUE,TRUE,TRUE,TSPAN9,10867
FALSE,FALSE,FALSE,TSPEAR,54084
TRUE,TRUE,TRUE,TSPO,706
FALSE,FALSE,FALSE,TSPO2,222642
TRUE,FALSE,FALSE,TSPOAP1,9256
TRUE,FALSE,FALSE,TSPOAP1-AS1,100506779
FALSE,FALSE,FALSE,TSPY1,7258
FALSE,FALSE,FALSE,TSPY10,100289087
FALSE,FALSE,FALSE,TSPY2,64591
FALSE,FALSE,FALSE,TSPY3,728137
FALSE,FALSE,FALSE,TSPY4,728395
FALSE,FALSE,FALSE,TSPY8,728403
TRUE,TRUE,TRUE,TSPYL1,7259
TRUE,TRUE,TRUE,TSPYL4,23270
TRUE,FALSE,FALSE,TSPYL5,85453
TRUE,TRUE,TRUE,TSR1,55720
TRUE,TRUE,TRUE,TSR2,90121
TRUE,TRUE,TRUE,TSSC4,10078
FALSE,FALSE,FALSE,TSSK1B,83942
TRUE,TRUE,TRUE,TSSK3,81629
FALSE,FALSE,FALSE,TSSK4,283629
FALSE,TRUE,TRUE,TSSK6,83983
TRUE,TRUE,TRUE,TST,7263
TRUE,FALSE,FALSE,TSTD1,100131187
TRUE,TRUE,TRUE,TSTD3,100130890
FALSE,FALSE,FALSE,TTBK1,84630
TRUE,TRUE,TRUE,TTC1,7265
TRUE,TRUE,TRUE,TTC12,54970
TRUE,TRUE,TRUE,TTC13,79573
TRUE,TRUE,TRUE,TTC14,151613
FALSE,FALSE,FALSE,TTC16,158248
TRUE,TRUE,TRUE,TTC17,55761
TRUE,TRUE,TRUE,TTC19,54902
TRUE,TRUE,TRUE,TTC21A,199223
TRUE,TRUE,TRUE,TTC21B,79809
TRUE,FALSE,FALSE,TTC22,55001
TRUE,TRUE,TRUE,TTC23,64927
FALSE,FALSE,FALSE,TTC23L,153657
FALSE,FALSE,FALSE,TTC24,164118
TRUE,TRUE,TRUE,TTC26,79989
TRUE,TRUE,TRUE,TTC27,55622
TRUE,TRUE,TRUE,TTC28,23331
TRUE,TRUE,TRUE,TTC28-AS1,284900
FALSE,FALSE,FALSE,TTC29,83894
TRUE,TRUE,TRUE,TTC3,7267
TRUE,TRUE,TRUE,TTC30A,92104
TRUE,TRUE,TRUE,TTC30B,150737
TRUE,TRUE,TRUE,TTC31,64427
TRUE,TRUE,TRUE,TTC32,130502
TRUE,TRUE,TRUE,TTC33,23548
FALSE,FALSE,FALSE,TTC34,100287898
FALSE,FALSE,FALSE,TTC36,143941
TRUE,TRUE,TRUE,TTC37,9652
TRUE,TRUE,TRUE,TTC38,55020
TRUE,TRUE,FALSE,TTC39A,22996
TRUE,TRUE,TRUE,TTC39B,158219
TRUE,TRUE,TRUE,TTC39C,125488
TRUE,TRUE,TRUE,TTC4,7268
TRUE,TRUE,TRUE,TTC5,91875
TRUE,FALSE,FALSE,TTC6,319089
TRUE,TRUE,TRUE,TTC7A,57217
TRUE,TRUE,TRUE,TTC7B,145567
TRUE,TRUE,TRUE,TTC8,123016
FALSE,FALSE,FALSE,TTC9-DT,101928075
FALSE,FALSE,FALSE,TTC9B,148014
TRUE,TRUE,TRUE,TTC9C,283237
TRUE,TRUE,TRUE,TTF1,7270
TRUE,TRUE,TRUE,TTF2,8458
TRUE,TRUE,TRUE,TTI1,9675
TRUE,TRUE,TRUE,TTI2,80185
TRUE,TRUE,TRUE,TTK,7272
TRUE,TRUE,TRUE,TTL,150465
TRUE,TRUE,TRUE,TTLL1,25809
FALSE,FALSE,FALSE,TTLL10,254173
TRUE,TRUE,TRUE,TTLL11,158135
TRUE,TRUE,TRUE,TTLL12,23170
FALSE,FALSE,FALSE,TTLL13P,440307
FALSE,FALSE,FALSE,TTLL2,83887
FALSE,TRUE,FALSE,TTLL3,26140
TRUE,TRUE,TRUE,TTLL4,9654
TRUE,TRUE,TRUE,TTLL5,23093
TRUE,FALSE,FALSE,TTLL6,284076
TRUE,TRUE,TRUE,TTLL7,79739
FALSE,FALSE,FALSE,TTLL8,164714
FALSE,FALSE,FALSE,TTLL9,164395
TRUE,TRUE,TRUE,TTN,7273
FALSE,FALSE,FALSE,TTPA,7274
TRUE,TRUE,TRUE,TTPAL,79183
FALSE,FALSE,FALSE,TTR,7276
FALSE,FALSE,FALSE,TTTY10,246119
FALSE,FALSE,FALSE,TTTY11,83866
FALSE,FALSE,FALSE,TTTY12,83867
FALSE,FALSE,FALSE,TTTY13,83868
FALSE,FALSE,FALSE,TTTY17B,474151
FALSE,FALSE,FALSE,TTTY17B,474152
FALSE,FALSE,FALSE,TTTY19,252952
FALSE,FALSE,FALSE,TTTY1B,100101116
FALSE,FALSE,FALSE,TTTY20,252951
FALSE,FALSE,FALSE,TTTY21,252953
FALSE,FALSE,FALSE,TTTY21B,100101115
FALSE,FALSE,FALSE,TTTY22,252954
FALSE,FALSE,FALSE,TTTY23,252955
FALSE,FALSE,FALSE,TTTY23B,100101121
FALSE,FALSE,FALSE,TTTY3,114760
FALSE,FALSE,FALSE,TTTY3B,474148
FALSE,FALSE,FALSE,TTTY4,114761
FALSE,FALSE,FALSE,TTTY4B,474149
FALSE,FALSE,FALSE,TTTY4C,474150
FALSE,FALSE,FALSE,TTTY5,83863
FALSE,FALSE,FALSE,TTTY6,84672
FALSE,FALSE,FALSE,TTTY6B,441543
FALSE,FALSE,FALSE,TTTY7,246122
FALSE,FALSE,FALSE,TTTY7B,100101120
FALSE,FALSE,FALSE,TTTY8,84673
FALSE,FALSE,FALSE,TTTY8B,100101118
FALSE,FALSE,FALSE,TTTY9B,425057
FALSE,FALSE,FALSE,TTYH1,57348
TRUE,TRUE,FALSE,TTYH2,94015
TRUE,TRUE,TRUE,TTYH3,80727
FALSE,TRUE,FALSE,TUB,7275
TRUE,TRUE,TRUE,TUBA1A,7846
TRUE,TRUE,TRUE,TUBA1C,84790
FALSE,FALSE,FALSE,TUBA3E,112714
FALSE,FALSE,FALSE,TUBA3FP,113691
TRUE,TRUE,TRUE,TUBA4A,7277
TRUE,TRUE,TRUE,TUBA8,51807
FALSE,FALSE,FALSE,TUBAL3,79861
TRUE,TRUE,TRUE,TUBB,203068
TRUE,TRUE,TRUE,TUBB1,81027
TRUE,TRUE,TRUE,TUBB2A,7280
TRUE,TRUE,TRUE,TUBB3,10381
TRUE,TRUE,TRUE,TUBB4A,10382
TRUE,TRUE,TRUE,TUBB6,84617
FALSE,FALSE,FALSE,TUBB8,347688
TRUE,TRUE,TRUE,TUBD1,51174
TRUE,TRUE,TRUE,TUBE1,51175
TRUE,TRUE,TRUE,TUBG1,7283
TRUE,TRUE,TRUE,TUBG2,27175
TRUE,TRUE,TRUE,TUBGCP2,10844
TRUE,TRUE,TRUE,TUBGCP3,10426
TRUE,TRUE,TRUE,TUBGCP4,27229
TRUE,TRUE,TRUE,TUBGCP5,114791
TRUE,TRUE,TRUE,TUFM,7284
TRUE,TRUE,TRUE,TUFT1,7286
FALSE,FALSE,FALSE,TULP1,7287
FALSE,FALSE,FALSE,TULP2,7288
TRUE,TRUE,TRUE,TULP3,7289
TRUE,TRUE,TRUE,TULP4,56995
TRUE,TRUE,TRUE,TUSC1,286319
TRUE,TRUE,TRUE,TUSC2,11334
TRUE,TRUE,TRUE,TUSC3,7991
FALSE,FALSE,FALSE,TUSC7,285194
FALSE,FALSE,FALSE,TUSC8,400128
TRUE,TRUE,TRUE,TUT4,23318
TRUE,TRUE,TRUE,TUT7,79670
FALSE,FALSE,FALSE,TVP23A,780776
TRUE,TRUE,TRUE,TVP23B,51030
TRUE,TRUE,TRUE,TVP23C,201158
FALSE,FALSE,FALSE,TVP23C-CDRT4,100533496
TRUE,TRUE,TRUE,TWF1,5756
TRUE,FALSE,FALSE,TWIST1,7291
FALSE,FALSE,FALSE,TWIST2,117581
TRUE,TRUE,TRUE,TWNK,56652
TRUE,TRUE,TRUE,TXLNA,200081
FALSE,FALSE,FALSE,TXLNB,167838
TRUE,TRUE,TRUE,TXLNG,55787
FALSE,TRUE,TRUE,TXLNGY,246126
TRUE,TRUE,TRUE,TXN,7295
TRUE,TRUE,TRUE,TXNDC11,51061
TRUE,TRUE,TRUE,TXNDC12,51060
TRUE,TRUE,TRUE,TXNDC15,79770
TRUE,TRUE,TRUE,TXNDC16,57544
TRUE,TRUE,TRUE,TXNDC17,84817
FALSE,FALSE,FALSE,TXNDC2,84203
TRUE,TRUE,TRUE,TXNDC5,81567
FALSE,FALSE,FALSE,TXNDC8,255220
TRUE,TRUE,TRUE,TXNDC9,10190
TRUE,TRUE,TRUE,TXNIP,10628
TRUE,TRUE,TRUE,TXNL1,9352
TRUE,TRUE,TRUE,TXNL4A,10907
TRUE,TRUE,TRUE,TXNL4B,54957
TRUE,TRUE,TRUE,TXNRD1,7296
TRUE,TRUE,TRUE,TXNRD2,10587
TRUE,TRUE,TRUE,TXNRD3,114112
TRUE,TRUE,TRUE,TYK2,7297
TRUE,TRUE,TRUE,TYMP,1890
TRUE,TRUE,TRUE,TYMS,7298
FALSE,FALSE,FALSE,TYR,7299
TRUE,TRUE,TRUE,TYRO3,7301
FALSE,FALSE,FALSE,TYROBP,7305
FALSE,FALSE,FALSE,TYRP1,7306
TRUE,TRUE,TRUE,TYSND1,219743
TRUE,TRUE,TRUE,TYW1,55253
TRUE,TRUE,TRUE,TYW3,127253
TRUE,TRUE,TRUE,TYW5,129450
TRUE,TRUE,TRUE,U2AF1,7307
TRUE,TRUE,TRUE,U2AF1L4,199746
TRUE,TRUE,TRUE,U2AF2,11338
TRUE,TRUE,TRUE,U2SURP,23350
TRUE,TRUE,TRUE,UACA,55075
TRUE,TRUE,TRUE,UAP1,6675
TRUE,TRUE,TRUE,UBA1,7317
TRUE,TRUE,TRUE,UBA2,10054
TRUE,TRUE,TRUE,UBA3,9039
TRUE,TRUE,TRUE,UBA5,79876
TRUE,TRUE,TRUE,UBA52,7311
TRUE,TRUE,TRUE,UBA6,55236
TRUE,TRUE,TRUE,UBA7,7318
TRUE,TRUE,TRUE,UBAC1,10422
TRUE,TRUE,TRUE,UBAC2,337867
FALSE,FALSE,FALSE,UBAC2-AS1,100289373
TRUE,TRUE,TRUE,UBAP1,51271
FALSE,FALSE,FALSE,UBAP1L,390595
TRUE,TRUE,TRUE,UBAP2,55833
TRUE,TRUE,TRUE,UBAP2L,9898
FALSE,FALSE,FALSE,UBASH3A,53347
TRUE,TRUE,TRUE,UBASH3B,84959
