KEGG,OvHK2,M1AvHK2,M2AvHK2,M1AvO
cpd:C01107_c,3.2921443657075344,0.99803315883144506,0.7652784596861243,-2.2941112068760896
cpd:C01107_m,3.2921443657075344,0.99803315883144506,0.7652784596861243,-2.2941112068760896
cpd:C01107_n,3.2921443657075344,0.99803315883144506,0.7652784596861243,-2.2941112068760896
cpd:C01107_e,3.2921443657075344,0.99803315883144506,0.7652784596861243,-2.2941112068760896
cpd:C01107,3.2921443657075344,0.99803315883144506,0.7652784596861243,-2.2941112068760896
cpd:C01107_r,3.2921443657075344,0.99803315883144506,0.7652784596861243,-2.2941112068760896
cpd:C00137_n,26.980163481321668,33.43594976386758,36.38177275272944,6.455786282545918
cpd:C00137_m,26.980163481321668,33.43594976386758,36.38177275272944,6.455786282545918
cpd:C00137_l,26.980163481321668,33.43594976386758,36.38177275272944,6.455786282545918
cpd:C00137,26.980163481321668,33.43594976386758,36.38177275272944,6.455786282545918
cpd:C00137_e,26.980163481321668,33.43594976386758,36.38177275272944,6.455786282545918
cpd:C00137_x,26.980163481321668,33.43594976386758,36.38177275272944,6.455786282545918
cpd:C00137_r,26.980163481321668,33.43594976386758,36.38177275272944,6.455786282545918
cpd:C00137_c,26.980163481321668,33.43594976386758,36.38177275272944,6.455786282545918
cpd:C01073_l,-15.401945954517801,-14.66661279167339,-14.01375413483731,0.7353331628444081
cpd:C01073_x,-15.401945954517801,-14.66661279167339,-14.01375413483731,0.7353331628444081
cpd:C01073_r,-15.401945954517801,-14.66661279167339,-14.01375413483731,0.7353331628444081
cpd:C01073_n,-15.401945954517801,-14.66661279167339,-14.01375413483731,0.7353331628444081
cpd:C01073,-15.401945954517801,-14.66661279167339,-14.01375413483731,0.7353331628444081
cpd:C01073_e,-15.401945954517801,-14.66661279167339,-14.01375413483731,0.7353331628444081
cpd:C01073_m,-15.401945954517801,-14.66661279167339,-14.01375413483731,0.7353331628444081
cpd:C01073_c,-15.401945954517801,-14.66661279167339,-14.01375413483731,0.7353331628444081
cpd:C01042_n,-77.36815328148188,-140.4690651839957,-135.68114815923965,-63.10091190251381
cpd:C01042_c,-77.36815328148188,-140.4690651839957,-135.68114815923965,-63.10091190251381
cpd:C01042_l,-77.36815328148188,-140.4690651839957,-135.68114815923965,-63.10091190251381
cpd:C01042,-77.36815328148188,-140.4690651839957,-135.68114815923965,-63.10091190251381
cpd:C01042_r,-77.36815328148188,-140.4690651839957,-135.68114815923965,-63.10091190251381
cpd:C01042_x,-77.36815328148188,-140.4690651839957,-135.68114815923965,-63.10091190251381
cpd:C01042_e,-77.36815328148188,-140.4690651839957,-135.68114815923965,-63.10091190251381
cpd:C01042_m,-77.36815328148188,-140.4690651839957,-135.68114815923965,-63.10091190251381
cpd:C12270_c,-73.65596151925118,-105.36426964872902,-98.968914640923,-31.708308129477835
cpd:C12270_n,-73.65596151925118,-105.36426964872902,-98.968914640923,-31.708308129477835
cpd:C12270_m,-73.65596151925118,-105.36426964872902,-98.968914640923,-31.708308129477835
cpd:C12270_r,-73.65596151925118,-105.36426964872902,-98.968914640923,-31.708308129477835
cpd:C12270,-73.65596151925118,-105.36426964872902,-98.968914640923,-31.708308129477835
cpd:C12270_e,-73.65596151925118,-105.36426964872902,-98.968914640923,-31.708308129477835
cpd:C12270_x,-73.65596151925118,-105.36426964872902,-98.968914640923,-31.708308129477835
cpd:C12270_l,-73.65596151925118,-105.36426964872902,-98.968914640923,-31.708308129477835
cpd:C00624,-42.188922781620896,-41.73102534255851,-42.903018910245414,0.45789743906238123
cpd:C00624_e,-42.188922781620896,-41.73102534255851,-42.903018910245414,0.45789743906238123
cpd:C00624_c,-42.188922781620896,-41.73102534255851,-42.903018910245414,0.45789743906238123
cpd:C00624_l,-42.188922781620896,-41.73102534255851,-42.903018910245414,0.45789743906238123
cpd:C00624_m,-42.188922781620896,-41.73102534255851,-42.903018910245414,0.45789743906238123
cpd:C00624_r,-42.188922781620896,-41.73102534255851,-42.903018910245414,0.45789743906238123
cpd:C00624_x,-42.188922781620896,-41.73102534255851,-42.903018910245414,0.45789743906238123
cpd:C00624_n,-42.188922781620896,-41.73102534255851,-42.903018910245414,0.45789743906238123
cpd:C02997_e,-4.4389887193394175,-1.6082808765192107,-1.3579430639359844,2.8307078428202064
cpd:C02997_m,-4.4389887193394175,-1.6082808765192107,-1.3579430639359844,2.8307078428202064
cpd:C02997_l,-4.4389887193394175,-1.6082808765192107,-1.3579430639359844,2.8307078428202064
cpd:C02997_n,-4.4389887193394175,-1.6082808765192107,-1.3579430639359844,2.8307078428202064
cpd:C02997_c,-4.4389887193394175,-1.6082808765192107,-1.3579430639359844,2.8307078428202064
cpd:C02997,-4.4389887193394175,-1.6082808765192107,-1.3579430639359844,2.8307078428202064
cpd:C02997_x,-4.4389887193394175,-1.6082808765192107,-1.3579430639359844,2.8307078428202064
cpd:C02997_r,-4.4389887193394175,-1.6082808765192107,-1.3579430639359844,2.8307078428202064
cpd:C02712_m,-22.705422741653912,-21.153904421581828,-22.09318602935367,1.5515183200720835
cpd:C02712_l,-22.705422741653912,-21.153904421581828,-22.09318602935367,1.5515183200720835
cpd:C02712,-22.705422741653912,-21.153904421581828,-22.09318602935367,1.5515183200720835
cpd:C02712_c,-22.705422741653912,-21.153904421581828,-22.09318602935367,1.5515183200720835
cpd:C02712_n,-22.705422741653912,-21.153904421581828,-22.09318602935367,1.5515183200720835
cpd:C02712_e,-22.705422741653912,-21.153904421581828,-22.09318602935367,1.5515183200720835
cpd:C02712_r,-22.705422741653912,-21.153904421581828,-22.09318602935367,1.5515183200720835
cpd:C02712_x,-22.705422741653912,-21.153904421581828,-22.09318602935367,1.5515183200720835
cpd:C00270,13.138494905974325,19.9871193530972,15.284558135105309,6.848624447122875
cpd:C00270_c,13.138494905974325,19.9871193530972,15.284558135105309,6.848624447122875
cpd:C00270_n,13.138494905974325,19.9871193530972,15.284558135105309,6.848624447122875
cpd:C00270_r,13.138494905974325,19.9871193530972,15.284558135105309,6.848624447122875
cpd:C00270_l,13.138494905974325,19.9871193530972,15.284558135105309,6.848624447122875
cpd:C00270_x,13.138494905974325,19.9871193530972,15.284558135105309,6.848624447122875
cpd:C00270_m,13.138494905974325,19.9871193530972,15.284558135105309,6.848624447122875
cpd:C00270_e,13.138494905974325,19.9871193530972,15.284558135105309,6.848624447122875
cpd:C00437_m,-11.805545785647462,-6.888590657628973,-6.131939889923484,4.916955128018487
cpd:C00437,-11.805545785647462,-6.888590657628973,-6.131939889923484,4.916955128018487
cpd:C00437_e,-11.805545785647462,-6.888590657628973,-6.131939889923484,4.916955128018487
cpd:C00437_x,-11.805545785647462,-6.888590657628973,-6.131939889923484,4.916955128018487
cpd:C00437_l,-11.805545785647462,-6.888590657628973,-6.131939889923484,4.916955128018487
cpd:C00437_n,-11.805545785647462,-6.888590657628973,-6.131939889923484,4.916955128018487
cpd:C00437_r,-11.805545785647462,-6.888590657628973,-6.131939889923484,4.916955128018487
cpd:C00437_c,-11.805545785647462,-6.888590657628973,-6.131939889923484,4.916955128018487
cpd:C00438_m,-0.06293633939459754,0.3985557175668527,4.6139656777934395,0.4614920569614502
cpd:C00438_r,-0.06293633939459754,0.3985557175668527,4.6139656777934395,0.4614920569614502
cpd:C00438_e,-0.06293633939459754,0.3985557175668527,4.6139656777934395,0.4614920569614502
cpd:C00438_c,-0.06293633939459754,0.3985557175668527,4.6139656777934395,0.4614920569614502
cpd:C00438_l,-0.06293633939459754,0.3985557175668527,4.6139656777934395,0.4614920569614502
cpd:C00438_x,-0.06293633939459754,0.3985557175668527,4.6139656777934395,0.4614920569614502
cpd:C00438_n,-0.06293633939459754,0.3985557175668527,4.6139656777934395,0.4614920569614502
cpd:C00438,-0.06293633939459754,0.3985557175668527,4.6139656777934395,0.4614920569614502
cpd:C00003_r,-1.0482906540420862,5.584094259790324,8.59435660488867,6.632384913832411
cpd:C00003,-1.0482906540420862,5.584094259790324,8.59435660488867,6.632384913832411
cpd:C00003_x,-1.0482906540420862,5.584094259790324,8.59435660488867,6.632384913832411
cpd:C00003_n,-1.0482906540420862,5.584094259790324,8.59435660488867,6.632384913832411
cpd:C00003_c,-1.0482906540420862,5.584094259790324,8.59435660488867,6.632384913832411
cpd:C00003_m,-1.0482906540420862,5.584094259790324,8.59435660488867,6.632384913832411
cpd:C00003_e,-1.0482906540420862,5.584094259790324,8.59435660488867,6.632384913832411
cpd:C00003_l,-1.0482906540420862,5.584094259790324,8.59435660488867,6.632384913832411
cpd:C00004_m,-7.028687067227796,-0.31251116804169493,-3.208604623566613,6.716175899186101
cpd:C00004_l,-7.028687067227796,-0.31251116804169493,-3.208604623566613,6.716175899186101
cpd:C00004_n,-7.028687067227796,-0.31251116804169493,-3.208604623566613,6.716175899186101
cpd:C00004_r,-7.028687067227796,-0.31251116804169493,-3.208604623566613,6.716175899186101
cpd:C00004_x,-7.028687067227796,-0.31251116804169493,-3.208604623566613,6.716175899186101
cpd:C00004_e,-7.028687067227796,-0.31251116804169493,-3.208604623566613,6.716175899186101
cpd:C00004,-7.028687067227796,-0.31251116804169493,-3.208604623566613,6.716175899186101
cpd:C00004_c,-7.028687067227796,-0.31251116804169493,-3.208604623566613,6.716175899186101
cpd:C00006_e,5.038973859044971,-2.1466237074795997,5.176071068305453,-7.185597566524571
cpd:C00006_r,5.038973859044971,-2.1466237074795997,5.176071068305453,-7.185597566524571
cpd:C00006_m,5.038973859044971,-2.1466237074795997,5.176071068305453,-7.185597566524571
cpd:C00006,5.038973859044971,-2.1466237074795997,5.176071068305453,-7.185597566524571
cpd:C00006_x,5.038973859044971,-2.1466237074795997,5.176071068305453,-7.185597566524571
cpd:C00006_l,5.038973859044971,-2.1466237074795997,5.176071068305453,-7.185597566524571
cpd:C00006_c,5.038973859044971,-2.1466237074795997,5.176071068305453,-7.185597566524571
cpd:C00006_n,5.038973859044971,-2.1466237074795997,5.176071068305453,-7.185597566524571
cpd:C00005_e,1.5682586146476758,3.756832712033389,4.530641610020103,2.1885740973857133
cpd:C00005_n,1.5682586146476758,3.756832712033389,4.530641610020103,2.1885740973857133
cpd:C00005_c,1.5682586146476758,3.756832712033389,4.530641610020103,2.1885740973857133
cpd:C00005_r,1.5682586146476758,3.756832712033389,4.530641610020103,2.1885740973857133
cpd:C00005_x,1.5682586146476758,3.756832712033389,4.530641610020103,2.1885740973857133
cpd:C00005,1.5682586146476758,3.756832712033389,4.530641610020103,2.1885740973857133
cpd:C00005_l,1.5682586146476758,3.756832712033389,4.530641610020103,2.1885740973857133
cpd:C00005_m,1.5682586146476758,3.756832712033389,4.530641610020103,2.1885740973857133
cpd:C21016_x,-32.72333839169386,-23.35235389167039,-16.62038385192604,9.370984500023464
cpd:C21016_r,-32.72333839169386,-23.35235389167039,-16.62038385192604,9.370984500023464
cpd:C21016_n,-32.72333839169386,-23.35235389167039,-16.62038385192604,9.370984500023464
cpd:C21016_e,-32.72333839169386,-23.35235389167039,-16.62038385192604,9.370984500023464
cpd:C21016_c,-32.72333839169386,-23.35235389167039,-16.62038385192604,9.370984500023464
cpd:C21016_m,-32.72333839169386,-23.35235389167039,-16.62038385192604,9.370984500023464
cpd:C21016,-32.72333839169386,-23.35235389167039,-16.62038385192604,9.370984500023464
cpd:C21016_l,-32.72333839169386,-23.35235389167039,-16.62038385192604,9.370984500023464
cpd:C00077_n,-11.837589082679187,-8.97312469070488,-10.050157601197315,2.8644643919743067
cpd:C00077_x,-11.837589082679187,-8.97312469070488,-10.050157601197315,2.8644643919743067
cpd:C00077_m,-11.837589082679187,-8.97312469070488,-10.050157601197315,2.8644643919743067
cpd:C01602_x,-11.837589082679187,-8.97312469070488,-10.050157601197315,2.8644643919743067
cpd:C01602,-11.837589082679187,-8.97312469070488,-10.050157601197315,2.8644643919743067
cpd:C00077_c,-11.837589082679187,-8.97312469070488,-10.050157601197315,2.8644643919743067
cpd:C01602_m,-11.837589082679187,-8.97312469070488,-10.050157601197315,2.8644643919743067
cpd:C01602_e,-11.837589082679187,-8.97312469070488,-10.050157601197315,2.8644643919743067
cpd:C01602_n,-11.837589082679187,-8.97312469070488,-10.050157601197315,2.8644643919743067
cpd:C00077_l,-11.837589082679187,-8.97312469070488,-10.050157601197315,2.8644643919743067
cpd:C01602_l,-11.837589082679187,-8.97312469070488,-10.050157601197315,2.8644643919743067
cpd:C01602_r,-11.837589082679187,-8.97312469070488,-10.050157601197315,2.8644643919743067
cpd:C00077_r,-11.837589082679187,-8.97312469070488,-10.050157601197315,2.8644643919743067
cpd:C00077_e,-11.837589082679187,-8.97312469070488,-10.050157601197315,2.8644643919743067
cpd:C00077,-11.837589082679187,-8.97312469070488,-10.050157601197315,2.8644643919743067
cpd:C01602_c,-11.837589082679187,-8.97312469070488,-10.050157601197315,2.8644643919743067
cpd:C00295_c,-2.5292404946069644,-1.6595254893602984,3.1816792979569106,0.8697150052466659
cpd:C00295_x,-2.5292404946069644,-1.6595254893602984,3.1816792979569106,0.8697150052466659
cpd:C00295_n,-2.5292404946069644,-1.6595254893602984,3.1816792979569106,0.8697150052466659
cpd:C00295,-2.5292404946069644,-1.6595254893602984,3.1816792979569106,0.8697150052466659
cpd:C00295_l,-2.5292404946069644,-1.6595254893602984,3.1816792979569106,0.8697150052466659
cpd:C00295_e,-2.5292404946069644,-1.6595254893602984,3.1816792979569106,0.8697150052466659
cpd:C00295_r,-2.5292404946069644,-1.6595254893602984,3.1816792979569106,0.8697150052466659
cpd:C00295_m,-2.5292404946069644,-1.6595254893602984,3.1816792979569106,0.8697150052466659
cpd:C01103_r,20.745481446642753,20.972604694267325,15.730446144389509,0.22712324762457167
cpd:C01103_e,20.745481446642753,20.972604694267325,15.730446144389509,0.22712324762457167
cpd:C01103_l,20.745481446642753,20.972604694267325,15.730446144389509,0.22712324762457167
cpd:C01103_n,20.745481446642753,20.972604694267325,15.730446144389509,0.22712324762457167
cpd:C01103_c,20.745481446642753,20.972604694267325,15.730446144389509,0.22712324762457167
cpd:C01103_m,20.745481446642753,20.972604694267325,15.730446144389509,0.22712324762457167
cpd:C01103,20.745481446642753,20.972604694267325,15.730446144389509,0.22712324762457167
cpd:C01103_x,20.745481446642753,20.972604694267325,15.730446144389509,0.22712324762457167
cpd:C00864_r,19.454569603345423,15.536623802763076,13.685773307133205,-3.917945800582345
cpd:C00864_m,19.454569603345423,15.536623802763076,13.685773307133205,-3.917945800582345
cpd:C00864_e,19.454569603345423,15.536623802763076,13.685773307133205,-3.917945800582345
cpd:C00864_l,19.454569603345423,15.536623802763076,13.685773307133205,-3.917945800582345
cpd:C00864_x,19.454569603345423,15.536623802763076,13.685773307133205,-3.917945800582345
cpd:C00864_n,19.454569603345423,15.536623802763076,13.685773307133205,-3.917945800582345
cpd:C00864,19.454569603345423,15.536623802763076,13.685773307133205,-3.917945800582345
cpd:C00864_c,19.454569603345423,15.536623802763076,13.685773307133205,-3.917945800582345
cpd:C00117_m,0.9232535726362552,3.359573224020278,0.6943459560967855,2.436319651384023
cpd:C00117_n,0.9232535726362552,3.359573224020278,0.6943459560967855,2.436319651384023
cpd:C00117_x,0.9232535726362552,3.359573224020278,0.6943459560967855,2.436319651384023
cpd:C00117_l,0.9232535726362552,3.359573224020278,0.6943459560967855,2.436319651384023
cpd:C00117_r,0.9232535726362552,3.359573224020278,0.6943459560967855,2.436319651384023
cpd:C00117_e,0.9232535726362552,3.359573224020278,0.6943459560967855,2.436319651384023
cpd:C00117,0.9232535726362552,3.359573224020278,0.6943459560967855,2.436319651384023
cpd:C00117_c,0.9232535726362552,3.359573224020278,0.6943459560967855,2.436319651384023
cpd:C00079_c,-13.231471890418907,-8.511668435355276,-5.144143912907316,4.719803455063631
cpd:C00079_e,-13.231471890418907,-8.511668435355276,-5.144143912907316,4.719803455063631
cpd:C00079_l,-13.231471890418907,-8.511668435355276,-5.144143912907316,4.719803455063631
cpd:C00079_r,-13.231471890418907,-8.511668435355276,-5.144143912907316,4.719803455063631
cpd:C00079_n,-13.231471890418907,-8.511668435355276,-5.144143912907316,4.719803455063631
cpd:C00079_x,-13.231471890418907,-8.511668435355276,-5.144143912907316,4.719803455063631
cpd:C00079,-13.231471890418907,-8.511668435355276,-5.144143912907316,4.719803455063631
cpd:C00079_m,-13.231471890418907,-8.511668435355276,-5.144143912907316,4.719803455063631
cpd:C02305_n,-62.55785570531289,-55.92817289394241,-73.53932510259824,6.629682811370483
cpd:C02305_x,-62.55785570531289,-55.92817289394241,-73.53932510259824,6.629682811370483
cpd:C02305_r,-62.55785570531289,-55.92817289394241,-73.53932510259824,6.629682811370483
cpd:C02305_l,-62.55785570531289,-55.92817289394241,-73.53932510259824,6.629682811370483
cpd:C02305_e,-62.55785570531289,-55.92817289394241,-73.53932510259824,6.629682811370483
cpd:C02305_m,-62.55785570531289,-55.92817289394241,-73.53932510259824,6.629682811370483
cpd:C02305,-62.55785570531289,-55.92817289394241,-73.53932510259824,6.629682811370483
cpd:C02305_c,-62.55785570531289,-55.92817289394241,-73.53932510259824,6.629682811370483
cpd:C00074_r,2.287439336735745,9.909444009587599,7.1611274581398705,7.622004672851853
cpd:C00074_m,2.287439336735745,9.909444009587599,7.1611274581398705,7.622004672851853
cpd:C00074_x,2.287439336735745,9.909444009587599,7.1611274581398705,7.622004672851853
cpd:C00074,2.287439336735745,9.909444009587599,7.1611274581398705,7.622004672851853
cpd:C00074_c,2.287439336735745,9.909444009587599,7.1611274581398705,7.622004672851853
cpd:C00074_n,2.287439336735745,9.909444009587599,7.1611274581398705,7.622004672851853
cpd:C00074_l,2.287439336735745,9.909444009587599,7.1611274581398705,7.622004672851853
cpd:C00074_e,2.287439336735745,9.909444009587599,7.1611274581398705,7.622004672851853
cpd:C00346_n,-53.82726904190456,-50.440958925360675,-31.160874664457292,3.3863101165438834
cpd:C00346_x,-53.82726904190456,-50.440958925360675,-31.160874664457292,3.3863101165438834
cpd:C00346_l,-53.82726904190456,-50.440958925360675,-31.160874664457292,3.3863101165438834
cpd:C00346_r,-53.82726904190456,-50.440958925360675,-31.160874664457292,3.3863101165438834
cpd:C00346_m,-53.82726904190456,-50.440958925360675,-31.160874664457292,3.3863101165438834
cpd:C00346,-53.82726904190456,-50.440958925360675,-31.160874664457292,3.3863101165438834
cpd:C00346_c,-53.82726904190456,-50.440958925360675,-31.160874664457292,3.3863101165438834
cpd:C00346_e,-53.82726904190456,-50.440958925360675,-31.160874664457292,3.3863101165438834
cpd:C00588,-25.97963537040248,-42.44831039334457,-35.744953441853966,-16.468675022942087
cpd:C00588_c,-25.97963537040248,-42.44831039334457,-35.744953441853966,-16.468675022942087
cpd:C00588_m,-25.97963537040248,-42.44831039334457,-35.744953441853966,-16.468675022942087
cpd:C00588_x,-25.97963537040248,-42.44831039334457,-35.744953441853966,-16.468675022942087
cpd:C00588_l,-25.97963537040248,-42.44831039334457,-35.744953441853966,-16.468675022942087
cpd:C00588_r,-25.97963537040248,-42.44831039334457,-35.744953441853966,-16.468675022942087
cpd:C00588_e,-25.97963537040248,-42.44831039334457,-35.744953441853966,-16.468675022942087
cpd:C00588_n,-25.97963537040248,-42.44831039334457,-35.744953441853966,-16.468675022942087
cpd:C00148_r,-29.36366474757862,-23.670009168523222,-26.630503365724252,5.693655579055398
cpd:C00148_l,-29.36366474757862,-23.670009168523222,-26.630503365724252,5.693655579055398
cpd:C00148_x,-29.36366474757862,-23.670009168523222,-26.630503365724252,5.693655579055398
cpd:C00148,-29.36366474757862,-23.670009168523222,-26.630503365724252,5.693655579055398
cpd:C00148_m,-29.36366474757862,-23.670009168523222,-26.630503365724252,5.693655579055398
cpd:C00148_n,-29.36366474757862,-23.670009168523222,-26.630503365724252,5.693655579055398
cpd:C00148_c,-29.36366474757862,-23.670009168523222,-26.630503365724252,5.693655579055398
cpd:C00148_e,-29.36366474757862,-23.670009168523222,-26.630503365724252,5.693655579055398
cpd:C03017_l,4.610053703572277,-1.0215514133401444,-0.7814893574458606,-5.631605116912421
cpd:C03017_m,4.610053703572277,-1.0215514133401444,-0.7814893574458606,-5.631605116912421
cpd:C03017_n,4.610053703572277,-1.0215514133401444,-0.7814893574458606,-5.631605116912421
cpd:C03017_e,4.610053703572277,-1.0215514133401444,-0.7814893574458606,-5.631605116912421
cpd:C03017,4.610053703572277,-1.0215514133401444,-0.7814893574458606,-5.631605116912421
cpd:C03017_x,4.610053703572277,-1.0215514133401444,-0.7814893574458606,-5.631605116912421
cpd:C03017_c,4.610053703572277,-1.0215514133401444,-0.7814893574458606,-5.631605116912421
cpd:C03017_r,4.610053703572277,-1.0215514133401444,-0.7814893574458606,-5.631605116912421
cpd:C01879_x,0.08872019313246567,2.3647024783356803,0.17260784127851486,2.2759822852032148
cpd:C01879,0.08872019313246567,2.3647024783356803,0.17260784127851486,2.2759822852032148
cpd:C01879_e,0.08872019313246567,2.3647024783356803,0.17260784127851486,2.2759822852032148
cpd:C01879_l,0.08872019313246567,2.3647024783356803,0.17260784127851486,2.2759822852032148
cpd:C01879_n,0.08872019313246567,2.3647024783356803,0.17260784127851486,2.2759822852032148
cpd:C01879_m,0.08872019313246567,2.3647024783356803,0.17260784127851486,2.2759822852032148
cpd:C01879_c,0.08872019313246567,2.3647024783356803,0.17260784127851486,2.2759822852032148
cpd:C01879_r,0.08872019313246567,2.3647024783356803,0.17260784127851486,2.2759822852032148
cpd:C00022_n,2.794920457262335,4.8916592761219535,6.602862953278697,2.0967388188596177
cpd:C00022_l,2.794920457262335,4.8916592761219535,6.602862953278697,2.0967388188596177
cpd:C00022,2.794920457262335,4.8916592761219535,6.602862953278697,2.0967388188596177
cpd:C00022_x,2.794920457262335,4.8916592761219535,6.602862953278697,2.0967388188596177
cpd:C00022_m,2.794920457262335,4.8916592761219535,6.602862953278697,2.0967388188596177
cpd:C00022_c,2.794920457262335,4.8916592761219535,6.602862953278697,2.0967388188596177
cpd:C00022_r,2.794920457262335,4.8916592761219535,6.602862953278697,2.0967388188596177
cpd:C00022_e,2.794920457262335,4.8916592761219535,6.602862953278697,2.0967388188596177
cpd:C05727_r,-11.399643780826224,-9.53542258594983,-10.039289896199909,1.8642211948763951
cpd:C05727,-11.399643780826224,-9.53542258594983,-10.039289896199909,1.8642211948763951
cpd:C05727_e,-11.399643780826224,-9.53542258594983,-10.039289896199909,1.8642211948763951
cpd:C05727_l,-11.399643780826224,-9.53542258594983,-10.039289896199909,1.8642211948763951
cpd:C05727_c,-11.399643780826224,-9.53542258594983,-10.039289896199909,1.8642211948763951
cpd:C05727_m,-11.399643780826224,-9.53542258594983,-10.039289896199909,1.8642211948763951
cpd:C05727_x,-11.399643780826224,-9.53542258594983,-10.039289896199909,1.8642211948763951
cpd:C05727_n,-11.399643780826224,-9.53542258594983,-10.039289896199909,1.8642211948763951
cpd:C00021_x,-6.954795312944002,-8.118942145316822,-10.666402423773983,-1.16414683237282
cpd:C00021,-6.954795312944002,-8.118942145316822,-10.666402423773983,-1.16414683237282
cpd:C00021_m,-6.954795312944002,-8.118942145316822,-10.666402423773983,-1.16414683237282
cpd:C00021_e,-6.954795312944002,-8.118942145316822,-10.666402423773983,-1.16414683237282
cpd:C00021_c,-6.954795312944002,-8.118942145316822,-10.666402423773983,-1.16414683237282
cpd:C00021_r,-6.954795312944002,-8.118942145316822,-10.666402423773983,-1.16414683237282
cpd:C00021_l,-6.954795312944002,-8.118942145316822,-10.666402423773983,-1.16414683237282
cpd:C00021_n,-6.954795312944002,-8.118942145316822,-10.666402423773983,-1.16414683237282
cpd:C00019_m,18.24654923166804,22.838610168148048,24.776393439111036,4.592060936480008
cpd:C00019_n,18.24654923166804,22.838610168148048,24.776393439111036,4.592060936480008
cpd:C00019_x,18.24654923166804,22.838610168148048,24.776393439111036,4.592060936480008
cpd:C00019_r,18.24654923166804,22.838610168148048,24.776393439111036,4.592060936480008
cpd:C00019_c,18.24654923166804,22.838610168148048,24.776393439111036,4.592060936480008
cpd:C00019_e,18.24654923166804,22.838610168148048,24.776393439111036,4.592060936480008
cpd:C00019_l,18.24654923166804,22.838610168148048,24.776393439111036,4.592060936480008
cpd:C00019,18.24654923166804,22.838610168148048,24.776393439111036,4.592060936480008
cpd:C03451_c,0.7803484663041804,0.5658282280649692,-1.546423382338218,-0.21452023823921113
cpd:C03451,0.7803484663041804,0.5658282280649692,-1.546423382338218,-0.21452023823921113
cpd:C03451_e,0.7803484663041804,0.5658282280649692,-1.546423382338218,-0.21452023823921113
cpd:C03451_m,0.7803484663041804,0.5658282280649692,-1.546423382338218,-0.21452023823921113
cpd:C03451_x,0.7803484663041804,0.5658282280649692,-1.546423382338218,-0.21452023823921113
cpd:C03451_l,0.7803484663041804,0.5658282280649692,-1.546423382338218,-0.21452023823921113
cpd:C03451_r,0.7803484663041804,0.5658282280649692,-1.546423382338218,-0.21452023823921113
cpd:C03451_n,0.7803484663041804,0.5658282280649692,-1.546423382338218,-0.21452023823921113
cpd:C05382_l,-10.441678037448629,-0.5977223116973462,-3.012662343848389,9.84395572575128
cpd:C05382_n,-10.441678037448629,-0.5977223116973462,-3.012662343848389,9.84395572575128
cpd:C05382,-10.441678037448629,-0.5977223116973462,-3.012662343848389,9.84395572575128
cpd:C05382_c,-10.441678037448629,-0.5977223116973462,-3.012662343848389,9.84395572575128
cpd:C05382_e,-10.441678037448629,-0.5977223116973462,-3.012662343848389,9.84395572575128
cpd:C05382_r,-10.441678037448629,-0.5977223116973462,-3.012662343848389,9.84395572575128
cpd:C05382_m,-10.441678037448629,-0.5977223116973462,-3.012662343848389,9.84395572575128
cpd:C05382_x,-10.441678037448629,-0.5977223116973462,-3.012662343848389,9.84395572575128
cpd:C00716,-46.52880409177674,-40.369743166044906,-36.34147731962773,6.159060925731842
cpd:C00716_c,-46.52880409177674,-40.369743166044906,-36.34147731962773,6.159060925731842
cpd:C00065_x,-46.52880409177674,-40.369743166044906,-36.34147731962773,6.159060925731842
cpd:C00065_m,-46.52880409177674,-40.369743166044906,-36.34147731962773,6.159060925731842
cpd:C00065_c,-46.52880409177674,-40.369743166044906,-36.34147731962773,6.159060925731842
cpd:C00065,-46.52880409177674,-40.369743166044906,-36.34147731962773,6.159060925731842
cpd:C00716_e,-46.52880409177674,-40.369743166044906,-36.34147731962773,6.159060925731842
cpd:C00065_e,-46.52880409177674,-40.369743166044906,-36.34147731962773,6.159060925731842
cpd:C00065_r,-46.52880409177674,-40.369743166044906,-36.34147731962773,6.159060925731842
cpd:C00716_x,-46.52880409177674,-40.369743166044906,-36.34147731962773,6.159060925731842
cpd:C00065_n,-46.52880409177674,-40.369743166044906,-36.34147731962773,6.159060925731842
cpd:C00716_l,-46.52880409177674,-40.369743166044906,-36.34147731962773,6.159060925731842
cpd:C00716_r,-46.52880409177674,-40.369743166044906,-36.34147731962773,6.159060925731842
cpd:C00716_n,-46.52880409177674,-40.369743166044906,-36.34147731962773,6.159060925731842
cpd:C00065_l,-46.52880409177674,-40.369743166044906,-36.34147731962773,6.159060925731842
cpd:C00716_m,-46.52880409177674,-40.369743166044906,-36.34147731962773,6.159060925731842
cpd:C00042_l,-5.892659751144879,-6.395558150498814,-5.456891187319261,-0.5028983993539352
cpd:C00042_r,-5.892659751144879,-6.395558150498814,-5.456891187319261,-0.5028983993539352
cpd:C00042_c,-5.892659751144879,-6.395558150498814,-5.456891187319261,-0.5028983993539352
cpd:C00042_x,-5.892659751144879,-6.395558150498814,-5.456891187319261,-0.5028983993539352
cpd:C00042,-5.892659751144879,-6.395558150498814,-5.456891187319261,-0.5028983993539352
cpd:C00042_m,-5.892659751144879,-6.395558150498814,-5.456891187319261,-0.5028983993539352
cpd:C00042_n,-5.892659751144879,-6.395558150498814,-5.456891187319261,-0.5028983993539352
cpd:C00042_e,-5.892659751144879,-6.395558150498814,-5.456891187319261,-0.5028983993539352
